item_id,product_type,image_path,item_name,label,split
B00KX5I5QS,FINENECKLACEBRACELETANKLET,/Users/deepanshusingh/abo_raw/images/small/a3/a353ea3e.jpg,Sterling Silver Polished Heart Locket Pendant Necklace,11,train
B07QGG3PV8,RUG,/Users/deepanshusingh/abo_raw/images/small/2c/2c762c41.jpg,"Amazon Brand – Rivet Modern Global Ikat Area Rug, Handtufted Cotton and Wool, 4' x 6', Olive and Beige",38,train
B08541S934,CELLULAR_PHONE_CASE,/Users/deepanshusingh/abo_raw/images/small/ae/aedc6b66.jpg,Amazon Brand - Solimo Designer Boy and Girl UV Printed Soft Back Case Mobile Cover for Micromax Selfie 2 Note Q4601,5,train
B07WRJFP2K,HANDBAG,/Users/deepanshusingh/abo_raw/images/small/8b/8b74d258.jpg,Flavia Women's Handbag (Off White),16,train
B01N6T6HQU,HARDWARE_HANDLE,/Users/deepanshusingh/abo_raw/images/small/0d/0d9512c3.jpg,"AmazonBasics - schelphandvat voor laden, klassiek, lengte: 9,37 cm Verpakking van 10 stuks. 9,37 cm (7,62 cm Lochmitte zu Lochmitte) Gepolijst chroom.",17,train
B0857L1KSW,CELLULAR_PHONE_CASE,/Users/deepanshusingh/abo_raw/images/small/3f/3f23499d.jpg,Amazon Brand - Solimo Designer Multicolor Box UV Printed Soft Back Case Mobile Cover for Motorola Moto G4 Plus,5,train
B013R3QFXW,ACCESSORY,/Users/deepanshusingh/abo_raw/images/small/87/87523070.jpg,"Thirty Five Kent Men's Cashmere Solid Woven Scarf, Fair Isle",0,train
B079VPHBHH,LIGHT_BULB,/Users/deepanshusingh/abo_raw/images/small/8e/8e12dc81.jpg,AmazonBasics – Bombilla LED A19,28,train
B07H98R98Q,SPORTING_GOODS,/Users/deepanshusingh/abo_raw/images/small/a7/a7cb4040.jpg,"EONO Men's Thermal Active Base Layer Base Layer Top + Trousers Set (Men), Black, Black, L",44,train
B082484MPF,SANDAL,/Users/deepanshusingh/abo_raw/images/small/cc/cc13823b.jpg,"The Drop Avis Sandalias de Tacón Alto de Tira con Punta Cuadrada, Blanco, 37",40,train
B07QCN2GYV,PET_SUPPLIES,/Users/deepanshusingh/abo_raw/images/small/f4/f48464cd.jpg,"Umi. Essential Classic Solid Color Dog Harness, Chest Girth 67cm-98cm, Yellow, Large, Adjustable Harnesses for Dogs",35,train
B00NFSCZJ8,FINENECKLACEBRACELETANKLET,/Users/deepanshusingh/abo_raw/images/small/12/12cdcbd4.jpg,Amazon CollectionYellow-Gold-Plated Sterling Silver Swarovski Zirconia 1/2-Inch Round Hoop Earrings,11,train
B075YQ8QT3,STOOL_SEATING,/Users/deepanshusingh/abo_raw/images/small/e0/e0701fa1.jpg,"Amazon Brand – Stone & Beam Sophia Modern Swivel Kitchen Counter Height Stool, 39.4""H, Hemp",45,train
B074K4NHZ6,BOOT,/Users/deepanshusingh/abo_raw/images/small/66/668d89d9.jpg,"The Fix Sheena Lace-up Bootie with Studded Star Embellishment Fashion Boot, Daim Noir, 7 M US",4,train
B074F29NW8,HEALTH_PERSONAL_CARE,/Users/deepanshusingh/abo_raw/images/small/73/732d86b9.jpg,"Amazon Basic Care Children’s All Day Allergy, Cetirizine Hydrochloride Oral Solution 1 mg/mL, Grape Flavor, 8 Fluid Ounces",20,train
B07GCPQ2PQ,HOME_FURNITURE_AND_DECOR,/Users/deepanshusingh/abo_raw/images/small/7d/7dce32c8.jpg,Rivet Shag Diamond Morrocan Mat,24,train
B07FGKDLZH,SHOES,/Users/deepanshusingh/abo_raw/images/small/13/1392f0e7.jpg,"find. Hiking Style Baskets Hautes, Gris Grey), 45/46 EU",42,train
B01MR891WF,HARDWARE_HANDLE,/Users/deepanshusingh/abo_raw/images/small/23/2318909f.jpg,"AmazonBasics – steghandtag, möbelhandtag, bred, modern, hålmittpunkt för hålmitten: 16 cm, polerad krom, 10-pack",17,train
B072PW7DW9,RUG,/Users/deepanshusingh/abo_raw/images/small/73/73469b6e.jpg,"Amazon Brand – Stone & Beam Mid-Century Modern Constellation Wool Area Rug, 5 x 8 Foot, Charcoal",38,train
B08G9Y3WW6,BOOT,/Users/deepanshusingh/abo_raw/images/small/dd/dd66b997.jpg,find. Womens High Boots High Boots,4,train
B00JQB1LVQ,FINEEARRING,/Users/deepanshusingh/abo_raw/images/small/40/40ed3bef.jpg,10k Yellow Gold Cushion-Cut Checkerboard Blue Topaz Leverback Earrings (8mm),10,train
B07R4D9PZH,SUITCASE,/Users/deepanshusingh/abo_raw/images/small/2a/2a8feca9.jpg,"AmazonBasics Lot de valises rigides et solides, de qualité supérieure, 56 cm, 68 cm, 78 cm - Bleu",46,train
B07Y9NBSD1,HOME_BED_AND_BATH,/Users/deepanshusingh/abo_raw/images/small/f7/f7542e41.jpg,AmazonBasics Organic Cotton Super Soft Frayed Hem Percale Duvet Set,23,train
B07QGFZWSQ,RUG,/Users/deepanshusingh/abo_raw/images/small/56/56c224b2.jpg,"Amazon Brand – Rivet Handtufted Diamond-Patterned Cotton and Wool Area Rug, 8' x 10', Ivory with Charcoal and Blush",38,train
B07GTWRQD5,HEALTH_PERSONAL_CARE,/Users/deepanshusingh/abo_raw/images/small/40/40e21a36.jpg,"Amazon Brand - Solimo Adult Diapers - 10 Count (Medium) - Waist Size 74-117cm (29"" - 46"")",20,train
B07KVZBDJT,HEADBOARD,/Users/deepanshusingh/abo_raw/images/small/9e/9e0b24d5.jpg,"AmazonBasics Modern Tufted Vinyl Upholstered Headboard - King, Black",19,train
B07G33Z52C,SOFA,/Users/deepanshusingh/abo_raw/images/small/78/783edd6f.jpg,ROSSINI CANOVA 2 SEATER MAXI,43,train
B07Z9CS5WZ,HOME_FURNITURE_AND_DECOR,/Users/deepanshusingh/abo_raw/images/small/a1/a1e406de.jpg,Aerial Turquoise Blue Overhead Photo of Mediterranean Beach,24,train
B073SPF9P5,HEALTH_PERSONAL_CARE,/Users/deepanshusingh/abo_raw/images/small/59/5955ee8c.jpg,Presto! 91% Biobased All-Purpose Cleaner 22oz,20,train
B075L5NG8N,HOME_FURNITURE_AND_DECOR,/Users/deepanshusingh/abo_raw/images/small/c6/c6e0c7f4.jpg,"Rivet - Alfombra de Lana Boho geométrica, 5 pies x 8 pies, Color Crema con Azul",24,train
B07T9467ZC,CELLULAR_PHONE_CASE,/Users/deepanshusingh/abo_raw/images/small/c5/c5382415.jpg,Amazon Brand - Solimo Designer Gary Canvas 3D Printed Hard Back Case Mobile Cover for LG G4 Stylus,5,train
B07MBFG1D2,LAMP,/Users/deepanshusingh/abo_raw/images/small/35/350ef17f.jpg,"Amazon Brand – Stone & Beam Ceramic Table Lamp with LED Light Bulb, 16""H, Grey",27,train
B00BS55LQO,HOME,/Users/deepanshusingh/abo_raw/images/small/8f/8f819710.jpg,"Pinzon Heather Flannel 5.4-Ounce Sheet Set, California King, Dark Grey Heather",22,train
B0797HLB4D,HEALTH_PERSONAL_CARE,/Users/deepanshusingh/abo_raw/images/small/d7/d7ac9781.jpg,"[Amazon Brand] Happy Belly Domestic Barley Young Leaf Powder 100% Blue Juice, 3gx80 Bags",20,train
B01MYAGDIE,HARDWARE_HANDLE,/Users/deepanshusingh/abo_raw/images/small/a3/a325a467.jpg,"AmazonBasics Mushroom Cabinet Knob, 1.19"" Diameter, Polished Chrome, 25-Pack",17,train
B07S3K6VVJ,SAFETY_SUPPLY,/Users/deepanshusingh/abo_raw/images/small/8f/8f0d5359.jpg,"AmazonCommercial 2-Sided Floor Safety Sign - Caution Wet Floor, Bilingual - 4-pack",39,train
B07WWV8PRM,HANDBAG,/Users/deepanshusingh/abo_raw/images/small/a0/a049801a.jpg,Flavia Women's Handbag (Brown),16,train
B07SX8DZN8,FINERING,/Users/deepanshusingh/abo_raw/images/small/a7/a77a27dd.jpg,"Lab Grown Diamond Shared Prong Wedding Band in 14k White Gold (1/6 CT.TW., I-J Color, SI1-SI2 Clarity), Size 5",12,train
B07WTWN1M3,BISS,/Users/deepanshusingh/abo_raw/images/small/91/91960d41.jpg,"AmazonBasics Four Socket Extension Lead with 2 USB Charging Ports and Power Switch, 1 Metre, White",3,train
B0732TY9BM,BOOT,/Users/deepanshusingh/abo_raw/images/small/83/83f0d502.jpg,Amazon Brand - RED WAGON Boys’ Vinyl Look Brogue Boots,4,train
B075X43FD2,SOFA,/Users/deepanshusingh/abo_raw/images/small/bd/bd9426ab.jpg,"Amazon Brand – Rivet Lawson Modern Angled Sofa, 78""W, Dove",43,train
B07WTN18TY,HANDBAG,/Users/deepanshusingh/abo_raw/images/small/3b/3b42d47a.jpg,Flavia Women's Handbag (Brown),16,train
B07R7C9TS9,SHOES,/Users/deepanshusingh/abo_raw/images/small/4c/4c929a36.jpg,"find. Amazon Brand Pump Ballet Flats, Brown Tiger, US 9.5",42,train
B075FQ6G9C,OFFICE_PRODUCTS,/Users/deepanshusingh/abo_raw/images/small/0a/0a80365f.jpg,AmazonBasics Remanufactured Ink Kartuş Replacement for HP364,32,train
B083V9Y4C1,BEAUTY,/Users/deepanshusingh/abo_raw/images/small/b3/b32284c3.jpg,"Belei Blemish Control Spot Treatment, 5.5% Benzoyl Peroxide Acne Treatment, Dermatologist Tested, 1.7 Ounces (50 mL) & Oil-Free Micellar Facial Cleansing Wipes, Fragrance Free, Alcohol Free",2,train
B07RK2BWYR,HOME,/Users/deepanshusingh/abo_raw/images/small/17/17660d1f.jpg,UMI by Amazon Wave Solid Decorative Soft Washable Dining Room Chair Cover Removable Seat Cover Dining Chair Elastic Slipcover Spandex Chair Covers Black 2 PCS for Bedroom Dining Chair 2,22,train
B07GT8TYD8,NUTRITIONAL_SUPPLEMENT,/Users/deepanshusingh/abo_raw/images/small/6b/6bf1b940.jpg,"Marca Amazon - Solimo Complemento alimenticio a base de vitaminas y minerales, 150 comprimidos",31,train
B07PX7KTFT,LIGHT_BULB,/Users/deepanshusingh/abo_raw/images/small/01/013240ce.jpg,"AmazonCommercial 65 Watt Equivalent, 4-Inch Recessed Downlight, Dimmable, Round LED Light Bulb | Daylight, 12-Pack",28,train
B07Q2G126W,JANITORIAL_SUPPLY,/Users/deepanshusingh/abo_raw/images/small/dc/dc990f45.jpg,"AmazonBasics – Alfombrilla antifatiga Diamond Deckplate de espuma de una sola capa 1/2 pulgadas, 3 x 5 Negro",25,train
B07QBQCG1R,HEADBOARD,/Users/deepanshusingh/abo_raw/images/small/fa/fae9cb73.jpg,"Amazon Brand – Ravenna Home Haraden Modern Scroll-Topped Button-Tufted Queen Headboard, 62""W, Beige",19,train
B079TC4XPM,GROCERY,/Users/deepanshusingh/abo_raw/images/small/15/15f90918.jpg,"Amazon Brand - Vedaka Idli Rice, 5kg",15,train
B08D9QSQSB,BISS,/Users/deepanshusingh/abo_raw/images/small/35/3595924e.jpg,AmazonBasics verktygsskrapa med långt handtag med 3 blad,3,train
B01M4ORSG8,ACCESSORY,/Users/deepanshusingh/abo_raw/images/small/ff/ff056472.jpg,"Moon and Back Baby Set of 4 Organic Cap and Mitten Sets, Navy Sea, 0-6 Months",0,train
B074VBL8D5,GROCERY,/Users/deepanshusingh/abo_raw/images/small/53/5384b093.jpg,"365 Everyday Value, Salted Butter, 16 oz",15,train
B07Z9M73M4,BOOT,/Users/deepanshusingh/abo_raw/images/small/ca/cae7938e.jpg,"find. Botas de Desierto para Hombre Heavy Rand, Negro/Negro, Women 2",4,train
B07RM4DV2R,GROCERY,/Users/deepanshusingh/abo_raw/images/small/e3/e3dc8884.jpg,"365 Everyday Value, Hand Sanitizer Wipes, Lavender, 40 ct",15,train
B0757TMRD6,OFFICE_PRODUCTS,/Users/deepanshusingh/abo_raw/images/small/2e/2e754e1f.jpg,AmazonBasics - Remanufactured Ink Cartridge for HP 62XL,32,train
B07HG3ZLNQ,NUTRITIONAL_SUPPLEMENT,/Users/deepanshusingh/abo_raw/images/small/4a/4a550a57.jpg,"Vita Essentials Quercetin 800 Mg With Bromelain Veggie Capsules, 120 Count",31,train
B07QFWC29V,SANDAL,/Users/deepanshusingh/abo_raw/images/small/22/22103cd2.jpg,"Amazon Essentials Women's Delia Sandal, Grey, 10 Medium US",40,train
B07C11JJJT,SPORTING_GOODS,/Users/deepanshusingh/abo_raw/images/small/39/390f4c1e.jpg,"AmazonBasics Pilates Fitness Resistance Training Ring - 14-Inch, Blue",44,train
B07MHMJCZN,STOOL_SEATING,/Users/deepanshusingh/abo_raw/images/small/60/607259a1.jpg,"Amazon Brand – Ravenna Home Modern Bar Stool with Back, 44 Inch Height, Grey, Set of 2",45,train
B084C4J6RR,HOME,/Users/deepanshusingh/abo_raw/images/small/5b/5b0bfbc1.jpg,Shades of Grey Watercolor Cityscape Canvas Print,22,train
B083KSBTRT,DRINKING_CUP,/Users/deepanshusingh/abo_raw/images/small/d3/d3d71855.jpg,"AmazonBasics Single Wall Hot Cup, Café Design, 8 oz, 500-Count",8,train
B082B24KTZ,HAT,/Users/deepanshusingh/abo_raw/images/small/40/405f24db.jpg,Jeff & Aimy Women Wool Knitted Beanie Skull Winter Cold Weather Warm Nylon Ski Fashion Hunting Fishing Fleece Black,18,train
B0896L3PCR,DRINKING_CUP,/Users/deepanshusingh/abo_raw/images/small/9f/9f2ea7f7.jpg,"AmazonBasics Admiral Old Fashioned Glass Drinkware Set, 13.25-Ounce, Set of 6",8,train
B07STLGKKY,SHOES,/Users/deepanshusingh/abo_raw/images/small/9b/9bf6f8b0.jpg,"The Drop Nina Baskets tendance à lacets, métallique, 8.5 (US) 39 (EU)",42,train
B07FVTBB7B,PET_SUPPLIES,/Users/deepanshusingh/abo_raw/images/small/59/5907a76b.jpg,"AmazonBasics Cat Scratcher Lounger - Square, Small",35,train
B0024FAQ1C,FINEEARRING,/Users/deepanshusingh/abo_raw/images/small/9e/9ef20cc4.jpg,"Sterling Silver Hammered Hoop Earrings (1.45"" Diameter)",10,train
B089DKZH8M,HOME,/Users/deepanshusingh/abo_raw/images/small/e1/e111bfde.jpg,[Amazonブランド] Umi.(ウミ) メッシュ ランドリー バッグ 洗濯機 ウォッシュ バッグ 再利用可能と 耐久性 粗大 メッシュ ウォッシュ バッグ コート セーター ジーンズ ズボン ブラ用 6セット (2L +2M+2 ブラ バッグ) S サイズ 厚 メッシュ:4ピース+2ブラバッグ,22,train
B075SH4D91,FINEEARRING,/Users/deepanshusingh/abo_raw/images/small/75/757a11f0.jpg,Rhodium Plated 8 mm Bezel Set Flat Back with Light Sapphire Swarovski Crystals Stud Earrings,10,train
B07G5DDTB4,HEALTH_PERSONAL_CARE,/Users/deepanshusingh/abo_raw/images/small/a6/a6b882e2.jpg,Amazon Brand - Solimo Cotton Buds - 200 Sticks (Pack of 2),20,train
B084CDJ3KD,LIGHT_BULB,/Users/deepanshusingh/abo_raw/images/small/6a/6a052535.jpg,"AmazonCommercial 65 Watt Equivalent, 10000 Hours, Non-Dimmable, 650 Lumens, E26 Base, BR30 LED Light Bulb - Pack of 50, Soft White",28,train
B0842DNQSW,SANDAL,/Users/deepanshusingh/abo_raw/images/small/ba/baad1f3f.jpg,Amazon Essentials Aria - Sandals Niños,40,train
B07H94NQ46,HOME_BED_AND_BATH,/Users/deepanshusingh/abo_raw/images/small/86/86d56c14.jpg,"AmazonBasics Kid's 5/8"" Curtain Rod with Round Finials - 48-86"", Royal Blue",23,train
B07SZQ9WVG,PET_SUPPLIES,/Users/deepanshusingh/abo_raw/images/small/0f/0f4e5a15.jpg,"AmazonBasics Cat Tree, Light Grey (Renewed)",35,train
B01EL6781W,FINERING,/Users/deepanshusingh/abo_raw/images/small/71/71460001.jpg,"Rose-Gold-Plated Sterling Silver Antique Ring set with Asscher-Cut Swarovski Zirconia, Size 10",12,train
B086XHCV1Y,AUTO_ACCESSORY,/Users/deepanshusingh/abo_raw/images/small/af/afd18386.jpg,AmazonBasics Deluxe - Copertura impermeabile per moto,1,train
B07NXW8WH2,ACCESSORY,/Users/deepanshusingh/abo_raw/images/small/35/35af02d3.jpg,Moon and Back by Hanna Andersson Unisex Baby 2-Pack Organic Swaddle Blanket,0,train
B0853KTR8L,STOOL_SEATING,/Users/deepanshusingh/abo_raw/images/small/de/de92f607.jpg,"Amazon Brand – Rivet Eli Modern Curved-Back Barstool, 42.1""H, Flannel",45,train
B017XDD14S,FINEEARRING,/Users/deepanshusingh/abo_raw/images/small/50/50670a1f.jpg,"IGI Certified 18k White Gold Lab Diamond Stud Earrings (1 1/2 cttw, G-H Color, VS1-VS2 Clarity)",10,train
B08544GDK3,CELLULAR_PHONE_CASE,/Users/deepanshusingh/abo_raw/images/small/8c/8cd49d09.jpg,Amazon Brand - Solimo Designer Girl Boss On Pink Sparkle UV Printed Soft Back Case Mobile Cover for Tecno Camon iSky,5,train
B07HG6VX3V,SAFETY_SUPPLY,/Users/deepanshusingh/abo_raw/images/small/a0/a0c46845.jpg,"Worktex Safety Chaleco de seguridad y mangas de alta visibilidad para deporte/trabajo, Fucsia, L/XL/XXL",39,train
B00UYIH8QC,FINEEARRING,/Users/deepanshusingh/abo_raw/images/small/d4/d4d38866.jpg,14k Yellow Gold Cushion-Cut Checkerboard Swiss Blue Topaz Stud Earrings (8mm),10,train
B074HF7VZJ,FINERING,/Users/deepanshusingh/abo_raw/images/small/a6/a6782aa3.jpg,"Anillo de oración de aceroTime chapado en oro de 18 quilates con granizo maría, Rosa",12,train
B0854CT8J6,CELLULAR_PHONE_CASE,/Users/deepanshusingh/abo_raw/images/small/4a/4a53aa8b.jpg,Amazon Brand - Solimo Designer Queen On Red Glitter UV Printed Soft Back Case Mobile Cover for Tecno Spark 4 Air,5,train
B00UZ6PGF8,HOME_BED_AND_BATH,/Users/deepanshusingh/abo_raw/images/small/f0/f0d4ce2a.jpg,"AmazonBasics Parure de lit 'Everyday' : Housse de Couette en coton, Violet foncé 260 x 240 cm & 2 Taies 65 x 65 cm",23,train
B07CFR3TLC,FLAT_SHEET,/Users/deepanshusingh/abo_raw/images/small/3f/3f0046b3.jpg,"AmazonBasics Ultra-Soft Cotton Flat Sheet - Full, Dusty Blue",13,train
B07J51FKQX,HARDWARE_HANDLE,/Users/deepanshusingh/abo_raw/images/small/eb/eb3d739a.jpg,AmazonBasics Manchester Door Lever - Passage - Matte Black,17,train
B07ZS43BHF,GROCERY,/Users/deepanshusingh/abo_raw/images/small/5c/5cf7dc56.jpg,"Fresh Brand – Ground Beef 73% Lean/27% Fat, 1 lb",15,train
B073P1HYBL,WALL_ART,/Users/deepanshusingh/abo_raw/images/small/48/48973cac.jpg,"Amazon Brand – Rivet Metallic Bronze Mosaic Tile Print Wall Art, 16"" x 16""",49,train
B07R2WQKFP,HOME_BED_AND_BATH,/Users/deepanshusingh/abo_raw/images/small/b5/b5fc42f4.jpg,"Amazon Brand - Solimo Microfibre Reversible Comforter, Double, Green and Red, 200 GSM",23,train
B07B1Q996T,GROCERY,/Users/deepanshusingh/abo_raw/images/small/f6/f6e7dec7.jpg,"Grilled Chicken with Pepper Sauce, 4.59 oz",15,train
B07CDWZH7L,HERB,/Users/deepanshusingh/abo_raw/images/small/85/85eb8995.jpg,"Amazon Brand - Vedaka Carom (Ajwain), 50g",21,train
B07TCWSGP8,CELLULAR_PHONE_CASE,/Users/deepanshusingh/abo_raw/images/small/2f/2f10c775.jpg,Amazon Brand - Solimo Designer Pink Flower Patterns 3D Printed Hard Back Case Mobile Cover for Vivo Y21L,5,train
B07Z2Z68G3,HOME_FURNITURE_AND_DECOR,/Users/deepanshusingh/abo_raw/images/small/64/64fab1f9.jpg,"Stone & Beam Janelle Button Tufted Round Leather Wheeled Ottoman, 37""W, Brown Saddle (Renewed)",24,train
B07PZH8SZ5,LIGHT_BULB,/Users/deepanshusingh/abo_raw/images/small/81/81b76292.jpg,"AmazonCommercial 120 Watt Equivalent, 5/6-Inch Recessed Downlight, Dimmable, CEC Compliant, Energy Star, Round LED Light Bulb | Warm White, 12-Pack",28,train
B07SYZ1GBL,CELLULAR_PHONE_CASE,/Users/deepanshusingh/abo_raw/images/small/e7/e7e84fbd.jpg,Amazon Brand - Solimo Designer Orange Canvas 3D Printed Hard Back Case Mobile Cover for Samsung Galaxy Core 2 G355H,5,train
B01G1YABEI,SPORTING_GOODS,/Users/deepanshusingh/abo_raw/images/small/18/182a4882.jpg,"AmazonBasics Foam Yoga Blocks, Set of 2",44,train
B07MNBW5XS,HOME_BED_AND_BATH,/Users/deepanshusingh/abo_raw/images/small/5d/5d917690.jpg,"AmazonBasics Marble Ball Finial with 1"" Curtain Rod - 36-72"", Espresso (Dark Bronze)",23,train
B01I284YUI,HOME_BED_AND_BATH,/Users/deepanshusingh/abo_raw/images/small/f2/f2404cc7.jpg,"Pinzon Funda de algodón Matelasse Ivy, estándar, Marfil",23,train
B0853X8GRK,CELLULAR_PHONE_CASE,/Users/deepanshusingh/abo_raw/images/small/20/2012839f.jpg,Amazon Brand - Solimo Designer Kitty with Glitter UV Printed Soft Back Case Mobile Cover for Lenovo A5,5,train
B07D44RBR5,SHOES,/Users/deepanshusingh/abo_raw/images/small/94/94451e2b.jpg,find. Women's Brogue Ankle Boots,42,train
B07MC5SB54,BOOT,/Users/deepanshusingh/abo_raw/images/small/e0/e0369cb8.jpg,"Amazon Brand - 206 Collective Men's Malta Chukka Boot, Charcoal, 14 B US",4,train
B08GCL92ZM,HOME,/Users/deepanshusingh/abo_raw/images/small/1a/1a7d3335.jpg,[Amazonブランド] Umi.(ウミ) 除湿シート 珪藻土入り寝具用除湿マット 洗える 吸湿シート シリカゲル入り 湿気対策 吸湿センサー付き 防ダニ・防カビ・防臭加工 吸湿 調湿 消臭 90x180cm,22,train
B074KMW499,HOME_FURNITURE_AND_DECOR,/Users/deepanshusingh/abo_raw/images/small/ea/ea9169ee.jpg,"Amazon Brand – Stone & Beam Glenwood Entertainment TV Console Media Stand, 68""W, Oak",24,train
B08F3GQSYR,TOOLS,/Users/deepanshusingh/abo_raw/images/small/9b/9b4097fc.jpg,"Umi. Essentials Cabinet Knobs 25 Pack Crystal Glass Dresser Drawer Knobs Diamond Shape Hand Pull for Home Kitchen Bathroom Cupboard, HCK700-P25",48,train
B086Q8NTTQ,OFFICE_PRODUCTS,/Users/deepanshusingh/abo_raw/images/small/53/5341d44f.jpg,"AmazonBasics 5-Tab Paper Binder Dividers, Insertable Multicolor Big Plastic Tabs",32,train
B07HSNF966,RUG,/Users/deepanshusingh/abo_raw/images/small/8b/8ba81c43.jpg,"Amazon Brand – Rivet Modern Color-Block Area Rug, 4 x 6 Foot, Multicolor",38,train
B07G2H671K,SOFA,/Users/deepanshusingh/abo_raw/images/small/12/125a079a.jpg,ROSSINI RUBY 2 SEATER,43,train
B083VWH5JJ,HEALTH_PERSONAL_CARE,/Users/deepanshusingh/abo_raw/images/small/4c/4cedcc36.jpg,"Amazon Basic Care Children's Ibuprofen Chewable Tablets, 100 mg, Grape Flavor, Pain Reliever and Fever Reducer (NSAID), 24 Count",20,train
B07B4MQQSP,OTTOMAN,/Users/deepanshusingh/abo_raw/images/small/d5/d59170b6.jpg,"Amazon Brand – Stone & Beam Modern Tufted Ottoman, 40.5""W, Beige",33,train
B07MBHPTGG,PET_SUPPLIES,/Users/deepanshusingh/abo_raw/images/small/da/dac53c81.jpg,Lifelong Complete Alimento Secco Completo per Gatti Adulti Ricco in Pollo e Riso - 3 kg,35,train
B0857KB4YK,OFFICE_PRODUCTS,/Users/deepanshusingh/abo_raw/images/small/35/3595924e.jpg,AmazonBasics Global Macro Test1-15,32,train
B00CIOBVE0,FINENECKLACEBRACELETANKLET,/Users/deepanshusingh/abo_raw/images/small/9d/9dc69b54.jpg,"Sterling Silver Round Disc Initial ""N"" Pendant Necklace, 18""",11,train
B07YCJ6QNR,SANDAL,/Users/deepanshusingh/abo_raw/images/small/4c/4cdccf8d.jpg,"find. Women's N-7976 Open Toe Sandals, Gold, 8 US",40,train
B07HS9C4MJ,BEAUTY,/Users/deepanshusingh/abo_raw/images/small/d3/d33278a4.jpg,"WHOLE FOODS MARKET Diffuser Traveler-Bali Pepple, 1 EA",2,train
B07DW477M8,CHAIR,/Users/deepanshusingh/abo_raw/images/small/a9/a9369173.jpg,"Amazon Brand – Ravenna Home Ryleigh Rounded Mid-Century Barrel Accent Chair, 27.5""W",6,train
B07JJDTTMZ,HOME,/Users/deepanshusingh/abo_raw/images/small/04/04aef964.jpg,"UMI. by Amazon - Cortinas Opacas con Trabillas y Aislamiento térmico, 140 x 245 cm (Beige, 2 Paneles)",22,train
B07Q2G6VQH,JANITORIAL_SUPPLY,/Users/deepanshusingh/abo_raw/images/small/fe/fe6501c0.jpg,AmazonBasics Chevron Poly Rib Commercial Carpet Vinyl-Backed Mat 4x6 Burgundy,25,train
B075ZVF271,HOME_BED_AND_BATH,/Users/deepanshusingh/abo_raw/images/small/34/347584aa.jpg,AmazonBasics Microfibre Cushion with Quilted Microfibre Cover,23,train
B0856G1638,CHAIR,/Users/deepanshusingh/abo_raw/images/small/59/595188e6.jpg,"AmazonBasics Armless Slot-Back Dining Chair - Set of 2, Grey, Premium Plastic",6,train
B071KC1Q5R,JANITORIAL_SUPPLY,/Users/deepanshusingh/abo_raw/images/small/31/311507d0.jpg,"AmazonBasics Loop-End Synthetic MOP Head 1.25"" Headband (6 Pack), Green, Large",25,train
B07SZK5G61,FLAT_SHEET,/Users/deepanshusingh/abo_raw/images/small/32/32b7aed8.jpg,"AmazonBasics Ultra-Soft Flat Sheet - Breathable, Easy to Wash - Twin/Twin XL, Graphite (Renewed)",13,train
B07DQYXJY9,NUTRITIONAL_SUPPLEMENT,/Users/deepanshusingh/abo_raw/images/small/fb/fb9a9ea3.jpg,"Amazon Brand - Revly CoQ10 200 mg, 60 Capsules, 2 Month Supply, Vegan",31,train
B07TG3J3M5,CELLULAR_PHONE_CASE,/Users/deepanshusingh/abo_raw/images/small/ab/ab7d0543.jpg,Amazon Brand - Solimo Designer Sparkle Girl Boss 3D Printed Hard Back Case Mobile Cover for Oppo A37,5,train
B07RRRV1LL,GROCERY,/Users/deepanshusingh/abo_raw/images/small/e0/e0e11dfb.jpg,"Amazon Kitchen, Farro, Carrots & Goat Cheese Power Bowl, 12.2 oz",15,train
B078SWXS2R,HOME,/Users/deepanshusingh/abo_raw/images/small/83/83d615e0.jpg,Rivet Modern Left Facing Palm Frond Leaf Print Framed Wall Art Décor,22,train
B00MO43ABG,FINENECKLACEBRACELETANKLET,/Users/deepanshusingh/abo_raw/images/small/21/21e2bf97.jpg,"Sterling Silver Swarovski Crystal Teardrop Pendant Necklace, 18""",11,train
B07QGKV464,GROCERY,/Users/deepanshusingh/abo_raw/images/small/d3/d32d5d3d.jpg,"365 Everyday Value, Mild Italian Pork Sausage, 12 oz",15,train
B0857MKMXV,CELLULAR_PHONE_CASE,/Users/deepanshusingh/abo_raw/images/small/ff/ff6133f3.jpg,Amazon Brand - Solimo Designer Chinnese Yin and Yang UV Printed Soft Back Case Mobile Cover for Samsung Galaxy A8 Plus (2018),5,train
B01N7UG6S6,HARDWARE_HANDLE,/Users/deepanshusingh/abo_raw/images/small/f8/f8e4e4a3.jpg,"AmazonBasics - Tirador moderno y corto para armario, 19,2 cm de longitud (16 cm de centro del orificio), Cromo pulido, Paquete de 10",17,train
B07VMLFZCD,SOFA,/Users/deepanshusingh/abo_raw/images/small/c8/c8334a39.jpg,"Marque Amazon - Movian Morat - Canapé 3 places, 90 x 212 x 80 cm (longueur x largeur x hauteur), Marron",43,train
B07BW8Q18T,SOFA,/Users/deepanshusingh/abo_raw/images/small/27/270285b5.jpg,"Amazon Brand – Rivet Edgewest Low Back Modern Right L-Sectional, 116""W, Rouge Red",43,train
B08D9PXLVC,BISS,/Users/deepanshusingh/abo_raw/images/small/35/3595924e.jpg,"AmazonBasics 2"" One-Piece Stainless Steel Tape Knife",3,train
